doc_id,remote_path,file_name,pb_folder,source_folder
777f63fd4e82,5 - Global Freshwater Use/SDG14/temp_batch/Climate model configurations of the ECMWF Integrated Forecasting System (ECMWF-IFS cycle 43r1) for HighResMIP.pdf,Climate model configurations of the ECMWF Integrated Forecasting System (ECMWF-IFS cycle 43r1) for HighResMIP.pdf,5 - Global Freshwater Use,SDG14
4fdefa60d41a,5 - Global Freshwater Use/No SDG/Characterization and comparison of fatty acyl Δ6 desaturase cDNAs from freshwater and marine teleost fish species.pdf,Characterization and comparison of fatty acyl Δ6 desaturase cDNAs from freshwater and marine teleost fish species.pdf,5 - Global Freshwater Use,No SDG
89a12ee175cc,5 - Global Freshwater Use/No SDG/Novel DGT method with tri-metal oxide adsorbent for in situ spatiotemporal flux measurement of fluoride in waters and sediments.pdf,Novel DGT method with tri-metal oxide adsorbent for in situ spatiotemporal flux measurement of fluoride in waters and sediments.pdf,5 - Global Freshwater Use,No SDG
6f4c467e9ad8,"5 - Global Freshwater Use/No SDG/Synechococcus sp. Strain PCC 7002 Transcriptome_ Acclimation to Temperature, Salinity, Oxidative Stress, and Mixotrophic Growth Conditions.pdf","Synechococcus sp. Strain PCC 7002 Transcriptome_ Acclimation to Temperature, Salinity, Oxidative Stress, and Mixotrophic Growth Conditions.pdf",5 - Global Freshwater Use,No SDG
47599affd9a3,5 - Global Freshwater Use/No SDG/Optimization of Urban Water Consumption in Residential Buildings.pdf,Optimization of Urban Water Consumption in Residential Buildings.pdf,5 - Global Freshwater Use,No SDG
e9722863b198,5 - Global Freshwater Use/No SDG/temp_batch/Impacts of Mainstream Hydropower Dams on Fisheries and Agriculture in Lower Mekong Basin.pdf,Impacts of Mainstream Hydropower Dams on Fisheries and Agriculture in Lower Mekong Basin.pdf,5 - Global Freshwater Use,No SDG
66729225bd68,5 - Global Freshwater Use/No SDG/Groundwater use for irrigation – a global inventory.pdf,Groundwater use for irrigation – a global inventory.pdf,5 - Global Freshwater Use,No SDG
360e7c067a27,5 - Global Freshwater Use/No SDG/The conservation status of the world’s freshwater molluscs.pdf,The conservation status of the world’s freshwater molluscs.pdf,5 - Global Freshwater Use,No SDG
dfacb1602485,5 - Global Freshwater Use/No SDG/A georeferenced rRNA amplicon database of aquatic microbiomes from South America.pdf,A georeferenced rRNA amplicon database of aquatic microbiomes from South America.pdf,5 - Global Freshwater Use,No SDG
dce97f578f58,5 - Global Freshwater Use/No SDG/temp_batch/Mangrove Forest Distributions and Dynamics in Madagascar (1975–2005).pdf,Mangrove Forest Distributions and Dynamics in Madagascar (1975–2005).pdf,5 - Global Freshwater Use,No SDG
c517330f8f5f,5 - Global Freshwater Use/SDG14/Implications for behavior of volatile elements during impacts—Zinc and copper systematics in sediments from the Ries impact structure and central European tektites.pdf,Implications for behavior of volatile elements during impacts—Zinc and copper systematics in sediments from the Ries impact structure and central European tektites.pdf,5 - Global Freshwater Use,SDG14
9732e02e4c01,"5 - Global Freshwater Use/No SDG/First Report of the Co-occurrence of Cylindrospermopsin, Nodularin and Microcystins in the Freshwaters of Lake Victoria, Tanzania.pdf","First Report of the Co-occurrence of Cylindrospermopsin, Nodularin and Microcystins in the Freshwaters of Lake Victoria, Tanzania.pdf",5 - Global Freshwater Use,No SDG
f5495fc691d2,5 - Global Freshwater Use/No SDG/temp_batch/Ammonium toxicity in eelgrass Zostera marina.pdf,Ammonium toxicity in eelgrass Zostera marina.pdf,5 - Global Freshwater Use,No SDG
5d19037736f0,"5 - Global Freshwater Use/No SDG/The Response of Salinity Stress-Induced A. tricolor to Growth, Anatomy, Physiology, Non-Enzymatic and Enzymatic Antioxidants.pdf","The Response of Salinity Stress-Induced A. tricolor to Growth, Anatomy, Physiology, Non-Enzymatic and Enzymatic Antioxidants.pdf",5 - Global Freshwater Use,No SDG
ecb6b56c8424,"5 - Global Freshwater Use/No SDG/Past, Present, and Future Controls on Levels of Persistent Organic Pollutants in the Global Environment.pdf","Past, Present, and Future Controls on Levels of Persistent Organic Pollutants in the Global Environment.pdf",5 - Global Freshwater Use,No SDG
050e2b1b9903,5 - Global Freshwater Use/No SDG/Isotopic evidence for an intensified hydrological cycle in the Indian sector of the Southern Ocean.pdf,Isotopic evidence for an intensified hydrological cycle in the Indian sector of the Southern Ocean.pdf,5 - Global Freshwater Use,No SDG
31e92cff473f,5 - Global Freshwater Use/No SDG/Nanofluids effects on the evaporation rate in a solar still equipped with a heat exchanger.pdf,Nanofluids effects on the evaporation rate in a solar still equipped with a heat exchanger.pdf,5 - Global Freshwater Use,No SDG
2cca03b7a82b,5 - Global Freshwater Use/No SDG/Forecasting changes in precipitation and temperatures of a regional watershed in Northern Iraq using LARS-WG model.pdf,Forecasting changes in precipitation and temperatures of a regional watershed in Northern Iraq using LARS-WG model.pdf,5 - Global Freshwater Use,No SDG
600784de6428,5 - Global Freshwater Use/SDG14/temp_batch/Deglacial ice sheet meltdown_ orbital pacemaking and CO<sub>2<_sub> effects.pdf,Deglacial ice sheet meltdown_ orbital pacemaking and CO<sub>2<_sub> effects.pdf,5 - Global Freshwater Use,SDG14
7fbe82e1b450,5 - Global Freshwater Use/No SDG/Food web de‐synchronization in England's largest lake_ an assessment based on multiple phenological metrics.pdf,Food web de‐synchronization in England's largest lake_ an assessment based on multiple phenological metrics.pdf,5 - Global Freshwater Use,No SDG
ac4d4c00b01e,5 - Global Freshwater Use/No SDG/temp_batch/RNA_DNA ratios as a proxy of egg production rates of Acartia.pdf,RNA_DNA ratios as a proxy of egg production rates of Acartia.pdf,5 - Global Freshwater Use,No SDG
1ce8588b5177,5 - Global Freshwater Use/No SDG/A Study on the Improvement of the Photothermal Characteristics of the Adsorbent for Sorption-Based Atmospheric Water Harvesting Driven by Solar.pdf,A Study on the Improvement of the Photothermal Characteristics of the Adsorbent for Sorption-Based Atmospheric Water Harvesting Driven by Solar.pdf,5 - Global Freshwater Use,No SDG
626d7e47b8ff,5 - Global Freshwater Use/No SDG/temp_batch/Genome sequence of the bioplastic-producing “Knallgas” bacterium Ralstonia eutropha H16.pdf,Genome sequence of the bioplastic-producing “Knallgas” bacterium Ralstonia eutropha H16.pdf,5 - Global Freshwater Use,No SDG
b427a7866e09,"5 - Global Freshwater Use/SDG13/Assessing the Human Health Benefits of Climate Mitigation, Pollution Prevention, and Biodiversity Preservation.pdf","Assessing the Human Health Benefits of Climate Mitigation, Pollution Prevention, and Biodiversity Preservation.pdf",5 - Global Freshwater Use,SDG13
524334066c0f,"5 - Global Freshwater Use/No SDG/Application of Electrodialysis Desalination Technique of the Red Seawater to Utilize in Aquacultural, Industrial, Agricultural and Municipal Usages.pdf","Application of Electrodialysis Desalination Technique of the Red Seawater to Utilize in Aquacultural, Industrial, Agricultural and Municipal Usages.pdf",5 - Global Freshwater Use,No SDG
8a3ef856a37a,"5 - Global Freshwater Use/No SDG/The epidemiology of primary amoebic meningoencephalitis in the USA, 1962–2008.pdf","The epidemiology of primary amoebic meningoencephalitis in the USA, 1962–2008.pdf",5 - Global Freshwater Use,No SDG
3e3363eaf1b3,5 - Global Freshwater Use/No SDG/How organic carbon derived from multiple sources contributes to carbon sequestration processes in a shallow coastal system_.pdf,How organic carbon derived from multiple sources contributes to carbon sequestration processes in a shallow coastal system_.pdf,5 - Global Freshwater Use,No SDG
17eb5f7826ad,5 - Global Freshwater Use/No SDG/temp_batch/N_P_Si nutrient export ratios and ecological consequences in coastal seas evaluated by the ICEP approach.pdf,N_P_Si nutrient export ratios and ecological consequences in coastal seas evaluated by the ICEP approach.pdf,5 - Global Freshwater Use,No SDG
ee785f40c874,5 - Global Freshwater Use/No SDG/Oceanic forcing of penultimate deglacial and last interglacial sea-level rise.pdf,Oceanic forcing of penultimate deglacial and last interglacial sea-level rise.pdf,5 - Global Freshwater Use,No SDG
02a522e9b109,5 - Global Freshwater Use/No SDG/Siberian Lena River hydrologic regime and recent change.pdf,Siberian Lena River hydrologic regime and recent change.pdf,5 - Global Freshwater Use,No SDG
da95dfe229ec,5 - Global Freshwater Use/No SDG/temp_batch/Internal secular variability in an ocean general circulation model.pdf,Internal secular variability in an ocean general circulation model.pdf,5 - Global Freshwater Use,No SDG
2da6c1cc99ea,5 - Global Freshwater Use/No SDG/Revisiting the disappearance of terrestrial dissolved organic matter in the ocean_ a <i>δ<_i><sup>13<_sup>C study.pdf,Revisiting the disappearance of terrestrial dissolved organic matter in the ocean_ a <i>δ<_i><sup>13<_sup>C study.pdf,5 - Global Freshwater Use,No SDG
61c5ef71efb6,5 - Global Freshwater Use/SDG14/Legal Lamination to Transboundary Movement of Plastic Pollutants.pdf,Legal Lamination to Transboundary Movement of Plastic Pollutants.pdf,5 - Global Freshwater Use,SDG14
9275249d37b1,"5 - Global Freshwater Use/No SDG/temp_batch/History, Status, and Future of Oyster Culture in France.pdf","History, Status, and Future of Oyster Culture in France.pdf",5 - Global Freshwater Use,No SDG
d60744aa03d2,5 - Global Freshwater Use/No SDG/Water Supply and Health.pdf,Water Supply and Health.pdf,5 - Global Freshwater Use,No SDG
31e6708474a8,5 - Global Freshwater Use/No SDG/Atmospheric-methane source and sink sensitivity analysis using Gaussian process emulation.pdf,Atmospheric-methane source and sink sensitivity analysis using Gaussian process emulation.pdf,5 - Global Freshwater Use,No SDG
f9fa5ef11c81,5 - Global Freshwater Use/No SDG/Design and implementation of the infrastructure of HadGEM3_ the next-generation Met Office climate modelling system.pdf,Design and implementation of the infrastructure of HadGEM3_ the next-generation Met Office climate modelling system.pdf,5 - Global Freshwater Use,No SDG
0df57a32622a,"5 - Global Freshwater Use/No SDG/Linking ETM physics, zooplankton prey, and fish early-life histories to striped bass Morone saxatilis and white perch M. americana recruitment.pdf","Linking ETM physics, zooplankton prey, and fish early-life histories to striped bass Morone saxatilis and white perch M. americana recruitment.pdf",5 - Global Freshwater Use,No SDG
0473ab551ece,5 - Global Freshwater Use/No SDG/Analysis of global Aeromonas veronii genomes provides novel information on source of infection and virulence in human gastrointestinal diseases.pdf,Analysis of global Aeromonas veronii genomes provides novel information on source of infection and virulence in human gastrointestinal diseases.pdf,5 - Global Freshwater Use,No SDG
e38931474c42,"5 - Global Freshwater Use/No SDG/Seasonal variation in nutrients, pelagic primary production and grazing in a high-Arctic coastal marine ecosystem, Young Sound, Northeast Greenland.pdf","Seasonal variation in nutrients, pelagic primary production and grazing in a high-Arctic coastal marine ecosystem, Young Sound, Northeast Greenland.pdf",5 - Global Freshwater Use,No SDG
c36b323b0cc5,5 - Global Freshwater Use/SDG13/temp_batch/The impact of oceanic heat transport on the atmospheric circulation.pdf,The impact of oceanic heat transport on the atmospheric circulation.pdf,5 - Global Freshwater Use,SDG13
9450709a296b,5 - Global Freshwater Use/No SDG/A global wetland methane emissions and uncertainty dataset for atmospheric chemical transport models (WetCHARTs version 1.0).pdf,A global wetland methane emissions and uncertainty dataset for atmospheric chemical transport models (WetCHARTs version 1.0).pdf,5 - Global Freshwater Use,No SDG
f3943744704f,5 - Global Freshwater Use/No SDG/Global-scale analysis of river flow alterations due to water withdrawals and reservoirs.pdf,Global-scale analysis of river flow alterations due to water withdrawals and reservoirs.pdf,5 - Global Freshwater Use,No SDG
103ac1f335fe,5 - Global Freshwater Use/No SDG/The Biological Assessment and Rehabilitation of the World’s Rivers_ An Overview.pdf,The Biological Assessment and Rehabilitation of the World’s Rivers_ An Overview.pdf,5 - Global Freshwater Use,No SDG
657de0643dc2,5 - Global Freshwater Use/No SDG/temp_batch/Snow cover variability and trend over the Hindu Kush Himalayan region using MODIS and SRTM data.pdf,Snow cover variability and trend over the Hindu Kush Himalayan region using MODIS and SRTM data.pdf,5 - Global Freshwater Use,No SDG
3e713b4c8d88,5 - Global Freshwater Use/No SDG/Evaluation of the Grey Water Footprint Comparing the Indirect Effects of Different Agricultural Practices.pdf,Evaluation of the Grey Water Footprint Comparing the Indirect Effects of Different Agricultural Practices.pdf,5 - Global Freshwater Use,No SDG
006c639dafd6,5 - Global Freshwater Use/No SDG/Science for managing ecosystem services_ Beyond the Millennium Ecosystem Assessment.pdf,Science for managing ecosystem services_ Beyond the Millennium Ecosystem Assessment.pdf,5 - Global Freshwater Use,No SDG
efb1b08a09c7,5 - Global Freshwater Use/No SDG/temp_batch/Climatologically Significant Effects of Some Approximations in the Bulk Parameterizations of Turbulent Air–Sea Fluxes.pdf,Climatologically Significant Effects of Some Approximations in the Bulk Parameterizations of Turbulent Air–Sea Fluxes.pdf,5 - Global Freshwater Use,No SDG
6fa69e1a923c,5 - Global Freshwater Use/SDG14/temp_batch/Eddy characteristics in the eastern South Pacific.pdf,Eddy characteristics in the eastern South Pacific.pdf,5 - Global Freshwater Use,SDG14
d77873e693e0,5 - Global Freshwater Use/No SDG/The diversity of microbes_ resurgence of the phenotype.pdf,The diversity of microbes_ resurgence of the phenotype.pdf,5 - Global Freshwater Use,No SDG
ad0e2a4ccc0c,"5 - Global Freshwater Use/No SDG/Relational Values of Cultural Ecosystem Services in an Urban Conservation Area_ The Case of Table Mountain National Park, South Africa.pdf","Relational Values of Cultural Ecosystem Services in an Urban Conservation Area_ The Case of Table Mountain National Park, South Africa.pdf",5 - Global Freshwater Use,No SDG
12aadd56e657,5 - Global Freshwater Use/No SDG/Assessing water security in the São Paulo metropolitan region under projected climate change.pdf,Assessing water security in the São Paulo metropolitan region under projected climate change.pdf,5 - Global Freshwater Use,No SDG
7aef20d464ee,6 - Land System Change/No SDG/Soil carbon dioxide emissions from a rubber plantation on tropical peat.pdf,Soil carbon dioxide emissions from a rubber plantation on tropical peat.pdf,6 - Land System Change,No SDG
3d3933bb877a,6 - Land System Change/SDG11/HEALTH AND WELLBEING RE-VISITED; AN EXPLORATORY STUDY TOWARDS A “HEALTHY & WELLBEING” UNIVERSITY CAMPUS.pdf,HEALTH AND WELLBEING RE-VISITED; AN EXPLORATORY STUDY TOWARDS A “HEALTHY & WELLBEING” UNIVERSITY CAMPUS.pdf,6 - Land System Change,SDG11
c92f5224be73,6 - Land System Change/SDG9/An economic and financial exploratory.pdf,An economic and financial exploratory.pdf,6 - Land System Change,SDG9
7b60a1d336e7,6 - Land System Change/No SDG/temp_batch/Evaluation and Prediction of Ecosystem Service Value in the Zhoushan Islands Based on LUCC.pdf,Evaluation and Prediction of Ecosystem Service Value in the Zhoushan Islands Based on LUCC.pdf,6 - Land System Change,No SDG
b2e0093480c9,"6 - Land System Change/SDG11/temp_batch/Sand, silt, salt, water_ entropy as a lens for design in post-industrial landscapes.pdf","Sand, silt, salt, water_ entropy as a lens for design in post-industrial landscapes.pdf",6 - Land System Change,SDG11
2ee292dac6c5,"6 - Land System Change/No SDG/temp_batch/Assessment of Landscape Change of Lesser Himalayan Road Corridor of Uttarakhand, India.pdf","Assessment of Landscape Change of Lesser Himalayan Road Corridor of Uttarakhand, India.pdf",6 - Land System Change,No SDG
4233f0a3f4e1,"6 - Land System Change/No SDG/temp_batch/Pastoral Resilience among the Maasai Pastoralists of Laikipia County, Kenya.pdf","Pastoral Resilience among the Maasai Pastoralists of Laikipia County, Kenya.pdf",6 - Land System Change,No SDG
b114d607fc20,6 - Land System Change/SDG7/temp_batch/Influence of anthropogenic emission inventories on simulations of air quality in China during winter and summer 2010.pdf,Influence of anthropogenic emission inventories on simulations of air quality in China during winter and summer 2010.pdf,6 - Land System Change,SDG7
f10a65aa59ef,6 - Land System Change/No SDG/Food Production and Family Labour in Southern Malawi_ the Shire Highlands and Upper Shire Valley in the Early Colonial Period.pdf,Food Production and Family Labour in Southern Malawi_ the Shire Highlands and Upper Shire Valley in the Early Colonial Period.pdf,6 - Land System Change,No SDG
8df07cb975f9,6 - Land System Change/SDG2/Barriers and drivers for sustainable business model innovation based on a radical farmland change scenario.pdf,Barriers and drivers for sustainable business model innovation based on a radical farmland change scenario.pdf,6 - Land System Change,SDG2
2f22e9287d51,6 - Land System Change/SDG11/The Nature of Cities_ The Scope and Limits of Urban Theory.pdf,The Nature of Cities_ The Scope and Limits of Urban Theory.pdf,6 - Land System Change,SDG11
d7ee44a9ba4f,6 - Land System Change/No SDG/Climate sensitivity in the Anthropocene.pdf,Climate sensitivity in the Anthropocene.pdf,6 - Land System Change,No SDG
76040c456027,6 - Land System Change/No SDG/A Study On The Land Use Plan Presented In The Masterplan Of Sapporo City And The Changes Of The Land Use Planning System Toward Its Realization.pdf,A Study On The Land Use Plan Presented In The Masterplan Of Sapporo City And The Changes Of The Land Use Planning System Toward Its Realization.pdf,6 - Land System Change,No SDG
098aad209b22,6 - Land System Change/No SDG/temp_batch/Systematic Social Observation of Public Spaces_ A New Look at Disorder in Urban Neighborhoods.pdf,Systematic Social Observation of Public Spaces_ A New Look at Disorder in Urban Neighborhoods.pdf,6 - Land System Change,No SDG
b1b7389bf921,6 - Land System Change/SDG5/From cyborg feminism to drone feminism_ Remembering women’s anti-nuclear activisms.pdf,From cyborg feminism to drone feminism_ Remembering women’s anti-nuclear activisms.pdf,6 - Land System Change,SDG5
fd982e924957,6 - Land System Change/SDG10/The Philosophical Significance of Revolution_ Is a Revolution in Being Imaginable_.pdf,The Philosophical Significance of Revolution_ Is a Revolution in Being Imaginable_.pdf,6 - Land System Change,SDG10
4b08af700f8d,"6 - Land System Change/No SDG/Land-Use_Land-Cover Change Analysis and Urban Growth Modelling in the Greater Accra Metropolitan Area (GAMA), Ghana.pdf","Land-Use_Land-Cover Change Analysis and Urban Growth Modelling in the Greater Accra Metropolitan Area (GAMA), Ghana.pdf",6 - Land System Change,No SDG
61ec11abeb0a,6 - Land System Change/SDG7/Power Management Strategy of Hybrid Electric Vehicles Based on Quadratic Performance Index.pdf,Power Management Strategy of Hybrid Electric Vehicles Based on Quadratic Performance Index.pdf,6 - Land System Change,SDG7
e9b52919f2da,6 - Land System Change/No SDG/temp_batch/mizuRoute version 1_ a river network routing tool for a continental domain water resources applications.pdf,mizuRoute version 1_ a river network routing tool for a continental domain water resources applications.pdf,6 - Land System Change,No SDG
e54a64612267,6 - Land System Change/No SDG/temp_batch/On the nature of rainfall intermittency as revealed by different metrics and sampling approaches.pdf,On the nature of rainfall intermittency as revealed by different metrics and sampling approaches.pdf,6 - Land System Change,No SDG
8d67cc74e04b,6 - Land System Change/No SDG/temp_batch/Induced Agricultural Production Organizations under the Transition of Rural Land Market_ Evidence from China.pdf,Induced Agricultural Production Organizations under the Transition of Rural Land Market_ Evidence from China.pdf,6 - Land System Change,No SDG
3e627f0e195a,6 - Land System Change/No SDG/Investigating the Norse Harbour of Igaliku (Southern Greenland) Using an Integrated System of Side-Scan Sonar and High-Resolution Reflection Seismics.pdf,Investigating the Norse Harbour of Igaliku (Southern Greenland) Using an Integrated System of Side-Scan Sonar and High-Resolution Reflection Seismics.pdf,6 - Land System Change,No SDG
a4fb643800d7,6 - Land System Change/SDG13/Radioactivity in the Atmosphere.pdf,Radioactivity in the Atmosphere.pdf,6 - Land System Change,SDG13
8cda6cca5ba1,"6 - Land System Change/SDG4/Knowledge, beliefs and pedagogy_ how the nature of science should inform the aims of science education (and not just when teaching evolution).pdf","Knowledge, beliefs and pedagogy_ how the nature of science should inform the aims of science education (and not just when teaching evolution).pdf",6 - Land System Change,SDG4
6f65d7f2f5f8,6 - Land System Change/No SDG/Analyzing The Impacts Of Land Cover Change To The Hydrologic And Hydraulic Behaviours Of The Philippines Third Largest River Basin.pdf,Analyzing The Impacts Of Land Cover Change To The Hydrologic And Hydraulic Behaviours Of The Philippines Third Largest River Basin.pdf,6 - Land System Change,No SDG
0d8a1e387934,6 - Land System Change/SDG9/Remotely Sensed Data Processing on Grids by Using GreenLand Web Based Platform.pdf,Remotely Sensed Data Processing on Grids by Using GreenLand Web Based Platform.pdf,6 - Land System Change,SDG9
ea23c0560274,"6 - Land System Change/No SDG/temp_batch/Factor Prices and Technical Change in Agricultural Development_ The United States and Japan, 1880-1960.pdf","Factor Prices and Technical Change in Agricultural Development_ The United States and Japan, 1880-1960.pdf",6 - Land System Change,No SDG
9399a2e449ce,6 - Land System Change/SDG3/Satellite data geoprocessing to estimate PM2.5 over the Megalopolis of Central Mexico.pdf,Satellite data geoprocessing to estimate PM2.5 over the Megalopolis of Central Mexico.pdf,6 - Land System Change,SDG3
b73c5a756816,6 - Land System Change/No SDG/temp_batch/Decline of Geladandong Glacier Elevation in Yangtze River’s Source Region_ Detection by ICESat and Assessment by Hydroclimatic Data.pdf,Decline of Geladandong Glacier Elevation in Yangtze River’s Source Region_ Detection by ICESat and Assessment by Hydroclimatic Data.pdf,6 - Land System Change,No SDG
5e40919b8af8,6 - Land System Change/SDG13/Configuration and evaluation of a global unstructured mesh atmospheric model (GRIST-A20.9) based on the variable-resolution approach.pdf,Configuration and evaluation of a global unstructured mesh atmospheric model (GRIST-A20.9) based on the variable-resolution approach.pdf,6 - Land System Change,SDG13
dd4b15451eb4,6 - Land System Change/No SDG/Reproductive Characteristics of a Populus euphratica Population and Prospects for Its Restoration in China.pdf,Reproductive Characteristics of a Populus euphratica Population and Prospects for Its Restoration in China.pdf,6 - Land System Change,No SDG
243bd1ad8641,6 - Land System Change/No SDG/temp_batch/Reducing Insecticide Use in Broad-Acre Grains Production_ An Australian Study.pdf,Reducing Insecticide Use in Broad-Acre Grains Production_ An Australian Study.pdf,6 - Land System Change,No SDG
7cbbead1cfb3,6 - Land System Change/SDG7/Potential climatic impacts and reliability of very large-scale wind farms.pdf,Potential climatic impacts and reliability of very large-scale wind farms.pdf,6 - Land System Change,SDG7
643e18eb55bd,6 - Land System Change/No SDG/temp_batch/Shaping the World Economy_ Suggestions for an International Economic Policy..pdf,Shaping the World Economy_ Suggestions for an International Economic Policy..pdf,6 - Land System Change,No SDG
e8f146818aef,6 - Land System Change/No SDG/temp_batch/Remote sensing and geographic information systems technics for spatial-based development planning and policy.pdf,Remote sensing and geographic information systems technics for spatial-based development planning and policy.pdf,6 - Land System Change,No SDG
bdbe6da4e37a,6 - Land System Change/SDG7/temp_batch/Large-scale transport of PM2.5 in the lower troposphere during winter cold surges in China.pdf,Large-scale transport of PM2.5 in the lower troposphere during winter cold surges in China.pdf,6 - Land System Change,SDG7
b9a2e78c7b82,"6 - Land System Change/No SDG/temp_batch/Transhumant Pastoralism in the Nanda Devi Biosphere Reserve, India.pdf","Transhumant Pastoralism in the Nanda Devi Biosphere Reserve, India.pdf",6 - Land System Change,No SDG
4a0e5304239d,6 - Land System Change/SDG10/The peaks of eternal light_ A near-term property issue on the moon.pdf,The peaks of eternal light_ A near-term property issue on the moon.pdf,6 - Land System Change,SDG10
805a8e2d6a7c,6 - Land System Change/No SDG/temp_batch/Spatiotemporal Characteristics and Driving Force of Ecosystem Health in an Important Ecological Function Region in China.pdf,Spatiotemporal Characteristics and Driving Force of Ecosystem Health in an Important Ecological Function Region in China.pdf,6 - Land System Change,No SDG
b268a77b9e4e,6 - Land System Change/No SDG/Influence of Agropastoral System Components on Mountain Grassland Vulnerability Estimated by Connectivity Loss.pdf,Influence of Agropastoral System Components on Mountain Grassland Vulnerability Estimated by Connectivity Loss.pdf,6 - Land System Change,No SDG
5d9634f00745,6 - Land System Change/No SDG/Income Distribution and Macroeconomics.pdf,Income Distribution and Macroeconomics.pdf,6 - Land System Change,No SDG
33e7105386c0,"6 - Land System Change/SDG11/Perception of Urban Dwellers on the Impact of Brickfields' Smoke Emissions on Socioeconomic Conditions and Human Health_ A Case Study of Pabna, Bangladesh.pdf","Perception of Urban Dwellers on the Impact of Brickfields' Smoke Emissions on Socioeconomic Conditions and Human Health_ A Case Study of Pabna, Bangladesh.pdf",6 - Land System Change,SDG11
db50b9a4c8f3,6 - Land System Change/SDG8/The global gig economy_ Towards a planetary labour market_.pdf,The global gig economy_ Towards a planetary labour market_.pdf,6 - Land System Change,SDG8
4ab76369c1db,6 - Land System Change/No SDG/Mountain pastoralism in transition_ Consequences of legalizing Cordyceps collection on yak farming practices in Bhutan.pdf,Mountain pastoralism in transition_ Consequences of legalizing Cordyceps collection on yak farming practices in Bhutan.pdf,6 - Land System Change,No SDG
b120c532a0f3,6 - Land System Change/No SDG/Mapping Land Use_Cover Dynamics of the Yellow River Basin from 1986 to 2018 Supported by Google Earth Engine.pdf,Mapping Land Use_Cover Dynamics of the Yellow River Basin from 1986 to 2018 Supported by Google Earth Engine.pdf,6 - Land System Change,No SDG
e10f8e855e1d,6 - Land System Change/No SDG/Does Mexico Have Enough Land to Fulfill Future Needs for the Consumption of Animal Products_.pdf,Does Mexico Have Enough Land to Fulfill Future Needs for the Consumption of Animal Products_.pdf,6 - Land System Change,No SDG
f1c2fcd839b3,"6 - Land System Change/No SDG/temp_batch/Development and application of a bioeconomic efficiency index for beef cattle production in Rio Grande do Sul, Brazil.pdf","Development and application of a bioeconomic efficiency index for beef cattle production in Rio Grande do Sul, Brazil.pdf",6 - Land System Change,No SDG
f4f9a0718907,6 - Land System Change/No SDG/On the state dependency of the equilibrium climate sensitivity during the last 5 million years.pdf,On the state dependency of the equilibrium climate sensitivity during the last 5 million years.pdf,6 - Land System Change,No SDG
a0e316732ffd,"6 - Land System Change/No SDG/Legacies, socio-economic and biophysical processes and drivers_ the case of future forest cover expansion in the Polish Carpathians and Swiss Alps.pdf","Legacies, socio-economic and biophysical processes and drivers_ the case of future forest cover expansion in the Polish Carpathians and Swiss Alps.pdf",6 - Land System Change,No SDG
82e385db72bf,6 - Land System Change/No SDG/Declining Agricultural Productivity and Global Food Security.pdf,Declining Agricultural Productivity and Global Food Security.pdf,6 - Land System Change,No SDG
bfe2b87789c9,"6 - Land System Change/No SDG/Stakeholder-Driven Policies and Scenarios of Land System Change and Environmental Impacts_ A Case Study of Owyhee County, Idaho, United States.pdf","Stakeholder-Driven Policies and Scenarios of Land System Change and Environmental Impacts_ A Case Study of Owyhee County, Idaho, United States.pdf",6 - Land System Change,No SDG
5b7a27ac67c0,6 - Land System Change/No SDG/Ethnic-based federalism and ethnicity in Ethiopia_ reassessing the experiment after 20 years.pdf,Ethnic-based federalism and ethnicity in Ethiopia_ reassessing the experiment after 20 years.pdf,6 - Land System Change,No SDG
662818aff829,6 - Land System Change/SDG11/Synoptic Tactics_ Mapping Territorial Transgressions.pdf,Synoptic Tactics_ Mapping Territorial Transgressions.pdf,6 - Land System Change,SDG11
53c979c0a5cb,6 - Land System Change/No SDG/Native forests but not agroforestry systems preserve arbuscular mycorrhizal fungal species richness in southern Ethiopia.pdf,Native forests but not agroforestry systems preserve arbuscular mycorrhizal fungal species richness in southern Ethiopia.pdf,6 - Land System Change,No SDG
d0b54f64ade9,6 - Land System Change/No SDG/temp_batch/Labile and stable fractions of soil organic matter under management systems and native cerrado.pdf,Labile and stable fractions of soil organic matter under management systems and native cerrado.pdf,6 - Land System Change,No SDG
c64632ffab17,6 - Land System Change/No SDG/A geographically weighted random forest approach for evaluate forest change drivers in the Northern Ecuadorian Amazon.pdf,A geographically weighted random forest approach for evaluate forest change drivers in the Northern Ecuadorian Amazon.pdf,6 - Land System Change,No SDG
d418cdcbdedd,"6 - Land System Change/SDG7/Evaluation of the Surface Energy Balance System (SEBS) applied to ASTER imagery with flux-measurements at the SPARC 2004 site (Barrax, Spain).pdf","Evaluation of the Surface Energy Balance System (SEBS) applied to ASTER imagery with flux-measurements at the SPARC 2004 site (Barrax, Spain).pdf",6 - Land System Change,SDG7
2b1eb832586f,"6 - Land System Change/No SDG/Climate change, pastoral migration, resource governance and security_ the Grazing Bill solution to farmer-herder conflict in Nigeria.pdf","Climate change, pastoral migration, resource governance and security_ the Grazing Bill solution to farmer-herder conflict in Nigeria.pdf",6 - Land System Change,No SDG
70f693b8a76e,"6 - Land System Change/SDG6/Water Group Exospheres and Surface Interactions on the Moon, Mercury, and Ceres.pdf","Water Group Exospheres and Surface Interactions on the Moon, Mercury, and Ceres.pdf",6 - Land System Change,SDG6
